id,is_resample,test_train,doc_id,tt_ratio,oed_ratio_no_set,oed_matched_no_set,oed_passed_no_set,oed_neo,oed_ratio_set,oed_matched_set,oed_passed_set,oed_neo_set,gl_ratio_no_set,matched_no_set,passed_no_set,neo,gl_ratio_set,matched_set,passed_set,neo_set,walker_ratio_no_set,walker_matched_no_set,walker_passed_no_set,walker_ratio_set,walker_matched_set,walker_passed_set
106,0,,1023,0.568214285714286,0.73861852433281,2215.0,483.0,"{""total"": 2800, ""1700"": 6, ""1750"": 20, ""neo"": 102, ""1800"": 30, ""1850"": 15, ""1900"": 23, ""1950"": 8}",0.447015834348356,1188.0,348.0,"{""total"": 1591, ""1700"": 6, ""1750"": 11, ""neo"": 55, ""1800"": 13, ""1850"": 10, ""1900"": 10, ""1950"": 5}",1.38213914849429,2294.0,499.0,"{""total"": 2800, ""1700"": 5, ""1750"": 2, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.720461095100865,1194.0,391.0,"{""total"": 1591, ""1700"": 4, ""1750"": 2, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.750357142857143,2101.0,699.0,0.687617850408548,1094.0,497.0
107,0,,4275,0.559285714285714,0.769716088328076,2244.0,446.0,"{""total"": 2800, ""1700"": 11, ""1750"": 8, ""neo"": 110, ""1800"": 23, ""1850"": 28, ""1900"": 39, ""1950"": 1}",0.474969474969475,1208.0,315.0,"{""total"": 1566, ""1700"": 10, ""1750"": 8, ""neo"": 43, ""1800"": 7, ""1850"": 9, ""1900"": 8, ""1950"": 1}",1.42077649527807,2307.0,485.0,"{""total"": 2800, ""1700"": 3, ""1750"": 5, ""neo"": 8, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.795522388059702,1203.0,355.0,"{""total"": 1566, ""1700"": 3, ""1750"": 5, ""neo"": 8, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.747857142857143,2094.0,706.0,0.69029374201788,1081.0,485.0
108,0,,7467,0.597857142857143,0.759336099585062,2120.0,589.0,"{""total"": 2800, ""1700"": 18, ""1750"": 13, ""neo"": 91, ""1800"": 16, ""1850"": 11, ""1900"": 20, ""1950"": 13}",0.469773299748111,1167.0,440.0,"{""total"": 1674, ""1700"": 17, ""1750"": 11, ""neo"": 67, ""1800"": 14, ""1850"": 10, ""1900"": 7, ""1950"": 8}",1.30105263157895,2186.0,608.0,"{""total"": 2800, ""1700"": 4, ""1750"": 2, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.762686567164179,1181.0,487.0,"{""total"": 1674, ""1700"": 4, ""1750"": 2, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.722857142857143,2024.0,776.0,0.670848267622461,1123.0,551.0
109,0,,619,0.56,0.784,2230.0,475.0,"{""total"": 2800, ""1700"": 18, ""1750"": 7, ""neo"": 95, ""1800"": 14, ""1850"": 13, ""1900"": 38, ""1950"": 5}",0.484771573604061,1170.0,346.0,"{""total"": 1568, ""1700"": 15, ""1750"": 7, ""neo"": 52, ""1800"": 11, ""1850"": 9, ""1900"": 7, ""1950"": 3}",1.38831967213115,2331.0,462.0,"{""total"": 2800, ""1700"": 3, ""1750"": 2, ""neo"": 7, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.768328445747801,1206.0,356.0,"{""total"": 1568, ""1700"": 3, ""1750"": 2, ""neo"": 6, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.749285714285714,2098.0,702.0,0.694515306122449,1089.0,479.0
110,0,,4276,0.544642857142857,0.794685990338164,2229.0,482.0,"{""total"": 2800, ""1700"": 12, ""1750"": 11, ""neo"": 89, ""1800"": 14, ""1850"": 16, ""1900"": 28, ""1950"": 8}",0.490092470277411,1128.0,350.0,"{""total"": 1525, ""1700"": 10, ""1750"": 10, ""neo"": 47, ""1800"": 7, ""1850"": 7, ""1900"": 6, ""1950"": 7}",1.56541019955654,2314.0,474.0,"{""total"": 2800, ""1700"": 6, ""1750"": 5, ""neo"": 12, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.7936,1121.0,394.0,"{""total"": 1525, ""1700"": 5, ""1750"": 4, ""neo"": 10, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.759285714285714,2126.0,674.0,0.683934426229508,1043.0,482.0
111,0,,4558,0.615,0.607038123167155,2192.0,504.0,"{""total"": 2800, ""1700"": 10, ""1750"": 6, ""neo"": 104, ""1800"": 13, ""1850"": 34, ""1900"": 29, ""1950"": 12}",0.386609071274298,1284.0,377.0,"{""total"": 1722, ""1700"": 10, ""1750"": 6, ""neo"": 61, ""1800"": 10, ""1850"": 18, ""1900"": 12, ""1950"": 5}",1.03303571428571,2277.0,516.0,"{""total"": 2800, ""1700"": 5, ""1750"": 2, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.624525916561315,1285.0,431.0,"{""total"": 1722, ""1700"": 5, ""1750"": 1, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.728571428571429,2040.0,760.0,0.682346109175377,1175.0,547.0
112,0,,3610,0.5275,0.790588235294118,2283.0,414.0,"{""total"": 2800, ""1700"": 14, ""1750"": 12, ""neo"": 103, ""1800"": 22, ""1850"": 8, ""1900"": 42, ""1950"": 5}",0.490144546649146,1134.0,292.0,"{""total"": 1477, ""1700"": 12, ""1750"": 12, ""neo"": 51, ""1800"": 9, ""1850"": 6, ""1900"": 8, ""1950"": 4}",1.51918976545842,2363.0,423.0,"{""total"": 2800, ""1700"": 10, ""1750"": 4, ""neo"": 14, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.847376788553259,1162.0,306.0,"{""total"": 1477, ""1700"": 5, ""1750"": 4, ""neo"": 9, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.745714285714286,2088.0,712.0,0.700744752877454,1035.0,442.0
113,0,,3409,0.561785714285714,0.629360465116279,2242.0,450.0,"{""total"": 2800, ""1700"": 11, ""1750"": 13, ""neo"": 108, ""1800"": 32, ""1850"": 15, ""1900"": 32, ""1950"": 5}",0.430972388955582,1192.0,328.0,"{""total"": 1573, ""1700"": 9, ""1750"": 11, ""neo"": 53, ""1800"": 11, ""1850"": 12, ""1900"": 7, ""1950"": 3}",1.19666048237477,2368.0,423.0,"{""total"": 2800, ""1700"": 4, ""1750"": 5, ""neo"": 9, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.682368775235532,1250.0,318.0,"{""total"": 1573, ""1700"": 3, ""1750"": 2, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.756428571428571,2118.0,682.0,0.709472345835982,1116.0,457.0
114,0,,1480,0.566428571428571,0.916140667267809,2125.0,575.0,"{""total"": 2800, ""1700"": 8, ""1750"": 16, ""neo"": 100, ""1800"": 22, ""1850"": 28, ""1900"": 17, ""1950"": 9}",0.563025210084034,1116.0,406.0,"{""total"": 1586, ""1700"": 8, ""1750"": 13, ""neo"": 64, ""1800"": 14, ""1850"": 18, ""1900"": 5, ""1950"": 6}",1.66394399066511,2283.0,513.0,"{""total"": 2800, ""1700"": 2, ""1750"": 0, ""neo"": 4, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.96271186440678,1158.0,424.0,"{""total"": 1586, ""1700"": 2, ""1750"": 0, ""neo"": 4, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.763214285714286,2137.0,663.0,0.680327868852459,1079.0,507.0
115,0,,963,0.581071428571429,0.703338391502276,2245.0,457.0,"{""total"": 2800, ""1700"": 17, ""1750"": 12, ""neo"": 98, ""1800"": 29, ""1850"": 18, ""1900"": 18, ""1950"": 4}",0.46189917936694,1247.0,319.0,"{""total"": 1627, ""1700"": 14, ""1750"": 10, ""neo"": 61, ""1800"": 17, ""1850"": 12, ""1900"": 5, ""1950"": 3}",1.30412890231621,2288.0,504.0,"{""total"": 2800, ""1700"": 7, ""1750"": 1, ""neo"": 8, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.715277777777778,1235.0,387.0,"{""total"": 1627, ""1700"": 4, ""1750"": 1, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.731071428571429,2047.0,753.0,0.685925015365704,1116.0,511.0
116,0,,23126,0.553928571428571,0.756605284227382,2194.0,476.0,"{""total"": 2800, ""1700"": 13, ""1750"": 14, ""neo"": 130, ""1800"": 45, ""1850"": 25, ""1900"": 25, ""1950"": 8}",0.501278772378517,1174.0,312.0,"{""total"": 1551, ""1700"": 13, ""1750"": 13, ""neo"": 65, ""1800"": 12, ""1850"": 14, ""1900"": 8, ""1950"": 5}",1.35736354273944,2289.0,505.0,"{""total"": 2800, ""1700"": 0, ""1750"": 6, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.796352583586626,1182.0,364.0,"{""total"": 1551, ""1700"": 0, ""1750"": 5, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.730357142857143,2045.0,755.0,0.68923275306254,1069.0,482.0
117,0,,7481,0.545714285714286,0.739232576350822,2221.0,448.0,"{""total"": 2800, ""1700"": 13, ""1750"": 16, ""neo"": 131, ""1800"": 37, ""1850"": 19, ""1900"": 41, ""1950"": 5}",0.466498103666245,1160.0,316.0,"{""total"": 1528, ""1700"": 12, ""1750"": 9, ""neo"": 52, ""1800"": 11, ""1850"": 8, ""1900"": 9, ""1950"": 3}",1.42471443406023,2335.0,457.0,"{""total"": 2800, ""1700"": 4, ""1750"": 3, ""neo"": 8, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.755522827687776,1192.0,329.0,"{""total"": 1528, ""1700"": 3, ""1750"": 3, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.740714285714286,2074.0,726.0,0.695026178010471,1062.0,466.0
118,0,,3166,0.489642857142857,0.758887171561051,2276.0,437.0,"{""total"": 2800, ""1700"": 5, ""1750"": 6, ""neo"": 87, ""1800"": 15, ""1850"": 5, ""1900"": 51, ""1950"": 5}",0.47275204359673,1081.0,261.0,"{""total"": 1371, ""1700"": 5, ""1750"": 6, ""neo"": 29, ""1800"": 5, ""1850"": 5, ""1900"": 5, ""1950"": 3}",1.39439439439439,2392.0,405.0,"{""total"": 2800, ""1700"": 1, ""1750"": 2, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.767366720516963,1094.0,274.0,"{""total"": 1371, ""1700"": 1, ""1750"": 2, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.763928571428571,2139.0,661.0,0.727206418672502,997.0,374.0
119,0,,646,0.569285714285714,0.773967264224474,2276.0,411.0,"{""total"": 2800, ""1700"": 15, ""1750"": 11, ""neo"": 113, ""1800"": 22, ""1850"": 38, ""1900"": 20, ""1950"": 7}",0.52760736196319,1245.0,291.0,"{""total"": 1594, ""1700"": 11, ""1750"": 7, ""neo"": 58, ""1800"": 15, ""1850"": 14, ""1900"": 6, ""1950"": 5}",1.2360594795539,2406.0,385.0,"{""total"": 2800, ""1700"": 6, ""1750"": 3, ""neo"": 9, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.778242677824268,1275.0,314.0,"{""total"": 1594, ""1700"": 2, ""1750"": 3, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.784285714285714,2196.0,604.0,0.725219573400251,1156.0,438.0
120,0,,17780,0.6175,0.781122864117168,2189.0,526.0,"{""total"": 2800, ""1700"": 13, ""1750"": 16, ""neo"": 85, ""1800"": 17, ""1850"": 9, ""1900"": 24, ""1950"": 6}",0.497641509433962,1270.0,406.0,"{""total"": 1729, ""1700"": 13, ""1750"": 14, ""neo"": 53, ""1800"": 8, ""1850"": 7, ""1900"": 7, ""1950"": 4}",1.40502183406114,2203.0,590.0,"{""total"": 2800, ""1700"": 2, ""1750"": 3, ""neo"": 7, ""1800"": 2, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.796215429403202,1234.0,489.0,"{""total"": 1729, ""1700"": 2, ""1750"": 3, ""neo"": 6, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.726071428571429,2033.0,767.0,0.667437825332562,1154.0,575.0
121,0,,8123,0.580357142857143,0.713029576338929,2143.0,533.0,"{""total"": 2800, ""1700"": 24, ""1750"": 13, ""neo"": 124, ""1800"": 28, ""1850"": 25, ""1900"": 32, ""1950"": 2}",0.460377358490566,1161.0,396.0,"{""total"": 1625, ""1700"": 15, ""1750"": 10, ""neo"": 68, ""1800"": 19, ""1850"": 16, ""1900"": 6, ""1950"": 2}",1.31626506024096,2307.0,488.0,"{""total"": 2800, ""1700"": 4, ""1750"": 1, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.785819793205318,1209.0,412.0,"{""total"": 1625, ""1700"": 3, ""1750"": 1, ""neo"": 4, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.725357142857143,2031.0,769.0,0.686153846153846,1115.0,510.0
122,0,,98,0.592857142857143,0.715596330275229,2244.0,450.0,"{""total"": 2800, ""1700"": 8, ""1750"": 14, ""neo"": 106, ""1800"": 35, ""1850"": 22, ""1900"": 22, ""1950"": 5}",0.463276836158192,1295.0,308.0,"{""total"": 1660, ""1700"": 7, ""1750"": 12, ""neo"": 57, ""1800"": 13, ""1850"": 14, ""1900"": 7, ""1950"": 4}",1.29960317460317,2318.0,470.0,"{""total"": 2800, ""1700"": 9, ""1750"": 3, ""neo"": 12, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.734501347708895,1287.0,362.0,"{""total"": 1660, ""1700"": 8, ""1750"": 3, ""neo"": 11, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.7475,2093.0,707.0,0.708433734939759,1176.0,484.0
123,0,,4412,0.605714285714286,0.679003021148036,2223.0,491.0,"{""total"": 2800, ""1700"": 9, ""1750"": 15, ""neo"": 86, ""1800"": 21, ""1850"": 13, ""1900"": 21, ""1950"": 7}",0.445578231292517,1275.0,372.0,"{""total"": 1696, ""1700"": 7, ""1750"": 11, ""neo"": 49, ""1800"": 13, ""1850"": 8, ""1900"": 6, ""1950"": 4}",1.36306400839454,2252.0,541.0,"{""total"": 2800, ""1700"": 5, ""1750"": 2, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.776504297994269,1240.0,449.0,"{""total"": 1696, ""1700"": 5, ""1750"": 2, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.7325,2051.0,749.0,0.686910377358491,1165.0,531.0
124,0,,507,0.542857142857143,0.952941176470588,2158.0,540.0,"{""total"": 2800, ""1700"": 13, ""1750"": 20, ""neo"": 102, ""1800"": 13, ""1850"": 32, ""1900"": 21, ""1950"": 3}",0.562322946175637,1103.0,365.0,"{""total"": 1520, ""1700"": 10, ""1750"": 12, ""neo"": 52, ""1800"": 12, ""1850"": 9, ""1900"": 7, ""1950"": 2}",1.63488372093023,2266.0,529.0,"{""total"": 2800, ""1700"": 4, ""1750"": 1, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.885135135135135,1116.0,400.0,"{""total"": 1520, ""1700"": 3, ""1750"": 1, ""neo"": 4, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.748928571428571,2097.0,703.0,0.684210526315789,1040.0,480.0
125,0,,2002,0.5,0.928051001821494,2117.0,598.0,"{""total"": 2800, ""1700"": 11, ""1750"": 4, ""neo"": 85, ""1800"": 22, ""1850"": 3, ""1900"": 30, ""1950"": 15}",0.55,1023.0,337.0,"{""total"": 1400, ""1700"": 6, ""1750"": 4, ""neo"": 40, ""1800"": 13, ""1850"": 3, ""1900"": 7, ""1950"": 7}",1.3596214511041,2244.0,543.0,"{""total"": 2800, ""1700"": 10, ""1750"": 3, ""neo"": 13, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.878228782287823,1018.0,375.0,"{""total"": 1400, ""1700"": 4, ""1750"": 3, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.769642857142857,2155.0,645.0,0.710714285714286,995.0,405.0
126,0,,6688,0.551785714285714,0.700151057401813,2251.0,461.0,"{""total"": 2800, ""1700"": 8, ""1750"": 16, ""neo"": 88, ""1800"": 30, ""1850"": 6, ""1900"": 22, ""1950"": 6}",0.452970297029703,1174.0,324.0,"{""total"": 1545, ""1700"": 8, ""1750"": 13, ""neo"": 47, ""1800"": 12, ""1850"": 4, ""1900"": 7, ""1950"": 3}",1.45937161430119,2270.0,526.0,"{""total"": 2800, ""1700"": 2, ""1750"": 2, ""neo"": 4, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.736920777279522,1162.0,379.0,"{""total"": 1545, ""1700"": 2, ""1750"": 2, ""neo"": 4, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.752142857142857,2106.0,694.0,0.709385113268608,1096.0,449.0
127,0,,2860,0.508214285714286,0.810699588477366,2200.0,526.0,"{""total"": 2800, ""1700"": 12, ""1750"": 9, ""neo"": 74, ""1800"": 11, ""1850"": 17, ""1900"": 22, ""1950"": 3}",0.472451790633609,1069.0,319.0,"{""total"": 1423, ""1700"": 10, ""1750"": 5, ""neo"": 35, ""1800"": 5, ""1850"": 9, ""1900"": 5, ""1950"": 1}",1.52826086956522,2326.0,467.0,"{""total"": 2800, ""1700"": 6, ""1750"": 1, ""neo"": 7, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.775444264943457,1099.0,319.0,"{""total"": 1423, ""1700"": 4, ""1750"": 1, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.733571428571429,2054.0,746.0,0.703443429374561,1001.0,422.0
128,0,,4434,0.608928571428571,0.654572940287226,2189.0,501.0,"{""total"": 2800, ""1700"": 16, ""1750"": 14, ""neo"": 110, ""1800"": 26, ""1850"": 15, ""1900"": 31, ""1950"": 8}",0.411378555798687,1290.0,350.0,"{""total"": 1705, ""1700"": 13, ""1750"": 13, ""neo"": 65, ""1800"": 13, ""1850"": 13, ""1900"": 7, ""1950"": 6}",1.25557809330629,2224.0,571.0,"{""total"": 2800, ""1700"": 5, ""1750"": 0, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.710562414266118,1247.0,454.0,"{""total"": 1705, ""1700"": 4, ""1750"": 0, ""neo"": 4, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.709642857142857,1987.0,813.0,0.663929618768328,1132.0,573.0
129,0,,550,0.566428571428571,0.85191637630662,2126.0,544.0,"{""total"": 2800, ""1700"": 26, ""1750"": 19, ""neo"": 130, ""1800"": 27, ""1850"": 10, ""1900"": 34, ""1950"": 14}",0.513583441138422,1170.0,360.0,"{""total"": 1586, ""1700"": 13, ""1750"": 9, ""neo"": 56, ""1800"": 13, ""1850"": 6, ""1900"": 9, ""1950"": 6}",1.46024636058231,2197.0,600.0,"{""total"": 2800, ""1700"": 1, ""1750"": 1, ""neo"": 3, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.799387442572741,1175.0,408.0,"{""total"": 1586, ""1700"": 1, ""1750"": 1, ""neo"": 3, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.724642857142857,2029.0,771.0,0.67906683480454,1077.0,509.0
130,0,,1366,0.605357142857143,0.920621225194133,2226.0,495.0,"{""total"": 2800, ""1700"": 6, ""1750"": 15, ""neo"": 79, ""1800"": 10, ""1850"": 23, ""1900"": 20, ""1950"": 5}",0.572670807453416,1266.0,375.0,"{""total"": 1695, ""1700"": 6, ""1750"": 10, ""neo"": 54, ""1800"": 8, ""1850"": 19, ""1900"": 8, ""1950"": 3}",1.63647058823529,2241.0,556.0,"{""total"": 2800, ""1700"": 1, ""1750"": 1, ""neo"": 3, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.956869009584665,1225.0,467.0,"{""total"": 1695, ""1700"": 1, ""1750"": 1, ""neo"": 3, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.75,2100.0,700.0,0.697935103244838,1183.0,512.0
131,0,,1400,0.553214285714286,0.807941653160454,2231.0,432.0,"{""total"": 2800, ""1700"": 14, ""1750"": 35, ""neo"": 137, ""1800"": 19, ""1850"": 14, ""1900"": 34, ""1950"": 21}",0.506313131313131,1193.0,299.0,"{""total"": 1549, ""1700"": 13, ""1750"": 10, ""neo"": 57, ""1800"": 11, ""1850"": 9, ""1900"": 9, ""1950"": 5}",1.4774678111588,2309.0,482.0,"{""total"": 2800, ""1700"": 3, ""1750"": 3, ""neo"": 9, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.793798449612403,1157.0,383.0,"{""total"": 1549, ""1700"": 3, ""1750"": 3, ""neo"": 9, ""1800"": 3, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.747142857142857,2092.0,708.0,0.703679793415107,1090.0,459.0
132,0,,3322,0.520714285714286,0.761752988047809,2211.0,469.0,"{""total"": 2800, ""1700"": 12, ""1750"": 10, ""neo"": 120, ""1800"": 44, ""1850"": 19, ""1900"": 30, ""1950"": 5}",0.506811989100817,1106.0,297.0,"{""total"": 1458, ""1700"": 12, ""1750"": 9, ""neo"": 55, ""1800"": 13, ""1850"": 11, ""1900"": 5, ""1950"": 5}",1.54112554112554,2348.0,445.0,"{""total"": 2800, ""1700"": 3, ""1750"": 3, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.875205254515599,1142.0,310.0,"{""total"": 1458, ""1700"": 2, ""1750"": 3, ""neo"": 6, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.73,2044.0,756.0,0.687242798353909,1002.0,456.0
133,0,,4537,0.559285714285714,0.834917891097666,2123.0,556.0,"{""total"": 2800, ""1700"": 13, ""1750"": 20, ""neo"": 121, ""1800"": 25, ""1850"": 21, ""1900"": 34, ""1950"": 8}",0.511873350923483,1146.0,354.0,"{""total"": 1566, ""1700"": 13, ""1750"": 14, ""neo"": 66, ""1800"": 14, ""1850"": 12, ""1900"": 8, ""1950"": 5}",1.61195779601407,2228.0,566.0,"{""total"": 2800, ""1700"": 3, ""1750"": 3, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.84310618066561,1163.0,398.0,"{""total"": 1566, ""1700"": 3, ""1750"": 2, ""neo"": 5, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.725,2030.0,770.0,0.681353767560664,1067.0,499.0
134,0,,3067,0.606785714285714,0.682539682539683,2226.0,464.0,"{""total"": 2800, ""1700"": 8, ""1750"": 22, ""neo"": 110, ""1800"": 23, ""1850"": 14, ""1900"": 25, ""1950"": 18}",0.457337883959044,1281.0,349.0,"{""total"": 1699, ""1700"": 8, ""1750"": 20, ""neo"": 69, ""1800"": 14, ""1850"": 12, ""1900"": 10, ""1950"": 5}",1.40803382663848,2278.0,516.0,"{""total"": 2800, ""1700"": 3, ""1750"": 3, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.828488372093023,1258.0,435.0,"{""total"": 1699, ""1700"": 3, ""1750"": 3, ""neo"": 6, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.734642857142857,2057.0,743.0,0.691583284284873,1175.0,524.0
135,0,,24020,0.616428571428571,0.721377101681345,2150.0,580.0,"{""total"": 2800, ""1700"": 7, ""1750"": 7, ""neo"": 70, ""1800"": 18, ""1850"": 9, ""1900"": 24, ""1950"": 5}",0.438996579247434,1262.0,413.0,"{""total"": 1726, ""1700"": 7, ""1750"": 7, ""neo"": 51, ""1800"": 15, ""1850"": 9, ""1900"": 10, ""1950"": 3}",1.24598393574297,2237.0,555.0,"{""total"": 2800, ""1700"": 3, ""1750"": 4, ""neo"": 8, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.732970027247956,1272.0,446.0,"{""total"": 1726, ""1700"": 3, ""1750"": 4, ""neo"": 8, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.723214285714286,2025.0,775.0,0.679026651216686,1172.0,554.0
136,0,,42013;42044,0.540714285714286,0.626161543959971,2275.0,427.0,"{""total"": 2800, ""1700"": 8, ""1750"": 2, ""neo"": 98, ""1800"": 19, ""1850"": 25, ""1900"": 36, ""1950"": 8}",0.397862232779097,1177.0,294.0,"{""total"": 1514, ""1700"": 8, ""1750"": 2, ""neo"": 43, ""1800"": 10, ""1850"": 9, ""1900"": 8, ""1950"": 6}",1.24282982791587,2346.0,451.0,"{""total"": 2800, ""1700"": 2, ""1750"": 1, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.652421652421652,1160.0,351.0,"{""total"": 1514, ""1700"": 2, ""1750"": 1, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.747142857142857,2092.0,708.0,0.694848084544254,1052.0,462.0
137,0,,14851,0.577142857142857,0.732142857142857,2231.0,464.0,"{""total"": 2800, ""1700"": 16, ""1750"": 11, ""neo"": 105, ""1800"": 22, ""1850"": 18, ""1900"": 33, ""1950"": 5}",0.440718562874251,1203.0,351.0,"{""total"": 1616, ""1700"": 14, ""1750"": 11, ""neo"": 62, ""1800"": 12, ""1850"": 13, ""1900"": 8, ""1950"": 4}",1.25766871165644,2208.0,583.0,"{""total"": 2800, ""1700"": 7, ""1750"": 1, ""neo"": 9, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.705357142857143,1146.0,463.0,"{""total"": 1616, ""1700"": 5, ""1750"": 1, ""neo"": 7, ""1800"": 1, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.728214285714286,2039.0,761.0,0.667079207920792,1078.0,538.0
138,0,,19500,0.483214285714286,0.860971524288107,2222.0,472.0,"{""total"": 2800, ""1700"": 12, ""1750"": 18, ""neo"": 106, ""1800"": 13, ""1850"": 36, ""1900"": 20, ""1950"": 7}",0.516417910447761,1016.0,295.0,"{""total"": 1353, ""1700"": 12, ""1750"": 7, ""neo"": 42, ""1800"": 6, ""1850"": 8, ""1900"": 4, ""1950"": 5}",1.65656565656566,2367.0,430.0,"{""total"": 2800, ""1700"": 1, ""1750"": 2, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.855148342059337,1063.0,287.0,"{""total"": 1353, ""1700"": 1, ""1750"": 2, ""neo"": 3, ""1800"": 0, ""1850"": 0, ""1900"": 0, ""1950"": 0}",0.738928571428571,2069.0,731.0,0.700665188470067,948.0,405.0
